acc,pctl
87.92,97.00305
87.91,97.01295
87.9,97.02182
87.89,97.03197
87.88,97.04135
87.87,97.05074
87.86,97.06114
87.85,97.0723
87.84,97.08219
87.83,97.09233
87.82,97.10096
87.81,97.10501
87.8,97.1182
87.79,97.12708
87.78,97.13697
87.77,97.14509
87.76,97.15523
87.75,97.16132
87.74,97.1702
87.73,97.17654
87.72,97.1844
87.71,97.1948
87.7,97.20596
87.69,97.21459
87.68,97.22194
87.67,97.23107
87.66,97.23995
87.65,97.24984
87.64,97.25948
87.63,97.26861
87.62,97.27749
87.61,97.28231
87.6,97.29144
87.59,97.2993
87.58,97.30716
87.57,97.31553
87.56,97.32466
87.55,97.3343
87.54,97.34394
87.53,97.35053
87.52,97.35205
87.5,97.39137
87.48,97.39314
87.47,97.39872
87.46,97.41115
87.45,97.42003
87.44,97.43144
87.43,97.43956
87.42,97.44793
87.41,97.45655
87.4,97.46315
87.39,97.47279
87.38,97.48141
87.37,97.48902
87.36,97.49942
87.35,97.50652
87.34,97.51387
87.33,97.51945
87.32,97.52706
87.31,97.53467
87.3,97.54456
87.29,97.55395
87.28,97.56054
87.27,97.56866
87.26,97.57373
87.25,97.58033
87.24,97.58743
87.23,97.59656
87.22,97.60594
87.21,97.61457
87.2,97.62319
87.19,97.63105
87.18,97.63663
87.17,97.64373
87.16,97.6521
87.15,97.65946
87.14,97.66707
87.13,97.67696
87.12,97.68609
87.11,97.69319
87.1,97.70385
87.09,97.70613
87.08,97.71374
87.07,97.72414
87.06,97.73352
87.05,97.73859
87.04,97.74595
87.03,97.75229
87.02,97.75863
87.01,97.76497
87,97.76979
86.99,97.77562
86.98,97.78222
86.97,97.79084
86.96,97.80124
86.95,97.80276
86.94,97.80784
86.93,97.81545
86.92,97.82305
86.91,97.82863
86.9,97.8365
86.89,97.84588
86.88,97.85172
86.87,97.85755
86.86,97.86364
86.85,97.86972
86.84,97.87733
86.83,97.88672
86.82,97.89306
86.81,97.90041
86.8,97.90625
86.79,97.91309
86.78,97.92121
86.77,97.92527
86.76,97.93161
86.75,97.93922
86.74,97.94378
86.73,97.95494
86.72,97.9623
86.71,97.97143
86.7,97.97701
86.69,97.98437
86.68,97.98614
86.67,98.00034
86.65,98.00618
86.64,98.01353
86.63,98.01835
86.62,98.02343
86.61,98.0318
86.6,98.03738
86.59,98.04625
86.58,98.05082
86.57,98.05741
86.56,98.06401
86.55,98.07111
86.54,98.07796
86.53,98.08252
86.52,98.09115
86.51,98.09799
86.5,98.10687
86.49,98.11524
86.48,98.11879
86.47,98.12463
86.46,98.13097
86.45,98.13579
86.44,98.1406
86.43,98.14517
86.42,98.14974
86.41,98.15658
86.4,98.16191
86.39,98.16673
86.38,98.1751
86.37,98.17687
86.36,98.18524
86.35,98.19133
86.34,98.19564
86.33,98.19843
86.32,98.20554
86.31,98.21416
86.3,98.21898
86.29,98.22659
86.28,98.2309
86.27,98.23699
86.26,98.2413
86.25,98.24688
86.24,98.2517
86.23,98.25626
86.22,98.26565
86.21,98.27275
86.2,98.27554
86.19,98.28213
86.18,98.28949
86.17,98.29684
86.16,98.3009
86.15,98.308
86.14,98.31409
86.13,98.31942
86.12,98.32373
86.11,98.32956
86.1,98.33641
86.09,98.34224
86.08,98.34808
86.07,98.35163
86.06,98.35619
86.05,98.36482
86.04,98.36786
86.03,98.3742
86.02,98.37902
86.01,98.3846
86,98.38688
85.99,98.39297
85.98,98.39855
85.97,98.40134
85.96,98.40946
85.95,98.41554
85.94,98.42163
85.93,98.4267
85.92,98.43127
85.91,98.43609
85.9,98.44065
85.89,98.44497
85.88,98.45105
85.87,98.45689
85.86,98.4612
85.85,98.46729
85.84,98.47134
85.83,98.47566
85.82,98.47921
85.81,98.48403
85.8,98.48758
85.79,98.49316
85.78,98.50001
85.77,98.50356
85.76,98.50736
85.75,98.51218
85.74,98.51472
85.71,98.54541
85.69,98.54667
85.68,98.54896
85.67,98.55428
85.66,98.55936
85.65,98.56265
85.64,98.56798
85.63,98.57254
85.62,98.57635
85.61,98.58294
85.6,98.58649
85.59,98.59106
85.58,98.59486
85.57,98.60019
85.56,98.60273
85.55,98.60653
85.54,98.61135
85.53,98.61617
85.52,98.62048
85.51,98.62505
85.5,98.62885
85.49,98.63291
85.48,98.63824
85.47,98.64305
85.46,98.64508
85.45,98.65244
85.44,98.65751
85.43,98.66309
85.42,98.6669
85.41,98.67045
85.4,98.67374
85.39,98.67831
85.38,98.68389
85.37,98.68769
85.36,98.69099
85.35,98.69581
85.34,98.70139
85.33,98.70672
85.32,98.709
85.31,98.71382
85.3,98.7161
85.29,98.72143
85.28,98.7265
85.27,98.73107
85.26,98.73639
85.25,98.73944
85.24,98.74223
85.23,98.74958
85.22,98.75186
85.21,98.75415
85.2,98.7577
85.19,98.76658
85.18,98.76708
85.17,98.77063
85.16,98.77545
85.15,98.77799
85.14,98.78382
85.13,98.78661
85.12,98.78966
85.11,98.79422
85.1,98.79726
85.09,98.79929
85.08,98.8031
85.07,98.80792
85.06,98.81071
85.05,98.81299
85.04,98.81578
85.03,98.82136
85.02,98.82618
85.01,98.82795
85,98.83379
84.99,98.8348
84.98,98.83988
84.97,98.84393
84.96,98.84698
84.95,98.85002
84.94,98.85332
84.93,98.85662
84.92,98.85941
84.91,98.86422
84.9,98.86727
84.89,98.87057
84.88,98.87437
84.87,98.87716
84.86,98.88046
84.85,98.88528
84.84,98.88883
84.83,98.89162
84.82,98.89491
84.81,98.89847
84.8,98.90176
84.79,98.90303
84.78,98.90734
84.77,98.91064
84.76,98.91495
84.75,98.92053
84.74,98.92281
84.73,98.92383
84.72,98.92789
84.71,98.93093
84.7,98.93321
84.69,98.936
84.68,98.9393
84.67,98.94184
84.66,98.94513
84.65,98.94945
84.64,98.9535
84.63,98.95452
84.62,98.96187
84.6,98.96289
84.59,98.96492
84.58,98.96796
84.57,98.97126
84.56,98.97456
84.55,98.97836
84.54,98.9809
84.53,98.98216
84.52,98.98648
84.51,98.99206
84.5,98.99586
84.49,98.99789
84.48,99.00068
84.47,99.00575
84.46,99.00905
84.45,99.01108
84.44,99.01539
84.43,99.01843
84.42,99.02351
84.41,99.0268
84.4,99.03086
84.39,99.03365
84.38,99.03949
84.37,99.03999
84.36,99.04228
84.35,99.04557
84.34,99.04963
84.33,99.0509
84.32,99.05344
84.31,99.05648
84.3,99.05876
84.29,99.06181
84.28,99.06383
84.27,99.06789
84.26,99.07018
84.25,99.07449
84.24,99.07728
84.23,99.07931
84.22,99.08032
84.21,99.08692
84.2,99.08818
84.19,99.09123
84.18,99.09224
84.17,99.09529
84.16,99.09731
84.15,99.10163
84.14,99.10315
84.13,99.10645
84.12,99.10898
84.11,99.11152
84.1,99.11456
84.09,99.11862
84.08,99.12192
84.07,99.12496
84.06,99.128
84.05,99.13029
84.04,99.13308
84.03,99.13688
84.02,99.13891
84.01,99.13993
84,99.14525
83.99,99.14652
83.98,99.15083
83.97,99.15464
83.96,99.15844
83.95,99.16174
83.94,99.16478
83.93,99.16706
83.92,99.17061
83.91,99.17214
83.9,99.17467
83.89,99.1767
83.88,99.17696
83.87,99.18254
83.86,99.18558
83.85,99.18761
83.84,99.18938
83.83,99.19141
83.82,99.19395
83.81,99.19623
83.8,99.19775
83.79,99.19877
83.78,99.20156
83.77,99.20409
83.76,99.20536
83.75,99.20765
83.74,99.20917
83.73,99.21221
83.72,99.21323
83.71,99.21525
83.7,99.21779
83.69,99.21906
83.68,99.2216
83.67,99.22388
83.66,99.22667
83.65,99.22895
83.64,99.23326
83.63,99.23504
83.62,99.23757
83.61,99.24062
83.6,99.24341
83.59,99.24569
83.58,99.24797
83.57,99.25102
83.56,99.25431
83.55,99.25584
83.54,99.25913
83.53,99.26066
83.52,99.26243
83.51,99.26395
83.5,99.26522
83.49,99.267
83.48,99.26903
83.47,99.27055
83.46,99.27308
83.45,99.27511
83.44,99.27714
83.43,99.27841
83.42,99.28145
83.41,99.2845
83.4,99.28577
83.39,99.28729
83.38,99.28982
83.37,99.2916
83.36,99.29211
83.33,99.30529
83.3,99.3058
83.29,99.30783
83.28,99.31087
83.27,99.31265
83.26,99.31417
83.25,99.3162
83.24,99.31772
83.23,99.32153
83.22,99.32406
83.21,99.32635
83.2,99.32888
83.19,99.33218
83.18,99.33396
83.17,99.33624
83.16,99.33751
83.15,99.3408
83.14,99.34156
83.13,99.34537
83.12,99.34892
83.11,99.35095
83.1,99.35374
83.09,99.35526
83.08,99.3578
83.07,99.35907
83.06,99.36033
83.05,99.36262
83.04,99.3649
83.03,99.36667
83.02,99.36845
83.01,99.36946
83,99.37175
82.99,99.37454
82.98,99.37606
82.97,99.37783
82.96,99.37986
82.95,99.38443
82.94,99.38544
82.93,99.38747
82.92,99.38874
82.91,99.39052
82.9,99.39128
82.89,99.39457
82.88,99.3961
82.87,99.39762
82.86,99.3999
82.85,99.40066
82.84,99.40168
82.83,99.40294
82.82,99.40497
82.81,99.40675
82.8,99.40852
82.79,99.4103
82.78,99.41334
82.77,99.41487
82.76,99.41791
82.75,99.41943
82.74,99.4207
82.73,99.42171
82.72,99.42349
82.71,99.42602
82.7,99.42704
82.69,99.42805
82.68,99.4311
82.67,99.43363
82.66,99.43439
82.65,99.43541
82.64,99.43693
82.63,99.43845
82.62,99.43947
82.61,99.44454
82.6,99.44505
82.59,99.44758
82.58,99.45063
82.57,99.45164
82.56,99.45342
82.55,99.45443
82.54,99.4557
82.53,99.45748
82.52,99.45976
82.51,99.46027
82.5,99.46153
82.49,99.46255
82.48,99.46407
82.47,99.46559
82.46,99.46762
82.45,99.46813
82.44,99.47066
82.43,99.47244
82.42,99.47422
82.41,99.4765
82.4,99.47853
82.39,99.48005
82.38,99.48182
82.37,99.4836
82.36,99.48411
82.35,99.48867
82.34,99.48943
82.33,99.4907
82.32,99.49197
82.31,99.49349
82.3,99.49451
82.29,99.49577
82.28,99.49679
82.27,99.49882
82.26,99.5011
82.25,99.50237
82.24,99.50389
82.23,99.50491
82.22,99.50719
82.21,99.50896
82.2,99.51175
82.19,99.51378
82.18,99.51505
82.17,99.51581
82.16,99.51607
82.15,99.51632
82.14,99.5186
82.13,99.51987
82.12,99.52063
82.11,99.52139
82.1,99.52165
82.09,99.52291
82.08,99.52494
82.07,99.5257
82.06,99.52621
82.05,99.52824
82.04,99.52925
82.03,99.53052
82.02,99.53179
82.01,99.53382
82,99.5356
81.99,99.53661
81.98,99.53839
81.97,99.54016
81.96,99.54168
81.95,99.54295
81.94,99.54625
81.93,99.54828
81.92,99.5498
81.91,99.55183
81.9,99.5536
81.89,99.55462
81.88,99.5569
81.87,99.55918
81.86,99.5607
81.85,99.56197
81.84,99.56248
81.82,99.56958
81.8,99.57034
81.79,99.5711
81.78,99.57237
81.77,99.57364
81.76,99.57465
81.75,99.57592
81.74,99.57795
81.73,99.57871
81.72,99.58023
81.71,99.581
81.7,99.58226
81.69,99.58328
81.68,99.58429
81.67,99.58632
81.66,99.58708
81.65,99.5886
81.64,99.58911
81.63,99.59139
81.62,99.59418
81.61,99.59621
81.6,99.59774
81.59,99.59875
81.58,99.60053
81.57,99.60129
81.56,99.60255
81.55,99.60408
81.54,99.60611
81.53,99.60788
81.52,99.6089
81.51,99.60966
81.5,99.61143
81.48,99.61397
81.47,99.61448
81.46,99.616
81.45,99.61803
81.44,99.61929
81.43,99.62082
81.42,99.62259
81.41,99.6231
81.4,99.62361
81.39,99.62538
81.38,99.62868
81.37,99.6302
81.36,99.63147
81.35,99.63223
81.34,99.63375
81.33,99.63477
81.32,99.63578
81.31,99.63654
81.3,99.63781
81.29,99.63832
81.28,99.63857
81.27,99.63908
81.26,99.63959
81.25,99.6439
81.23,99.64415
81.22,99.64593
81.21,99.64719
81.2,99.6477
81.19,99.64821
81.18,99.64872
81.17,99.65049
81.16,99.65176
81.15,99.65404
81.14,99.65582
81.13,99.65709
81.12,99.65861
81.11,99.65937
81.09,99.66064
81.08,99.66292
81.07,99.6647
81.06,99.66546
81.05,99.66596
81.04,99.66647
81.03,99.6685
81.02,99.66977
81.01,99.67078
81,99.67205
80.99,99.67256
80.98,99.67357
80.97,99.67484
80.95,99.67662
80.94,99.67687
80.93,99.67712
80.92,99.6789
80.91,99.67991
80.9,99.68118
80.89,99.68143
80.88,99.6827
80.87,99.68372
80.86,99.68397
80.85,99.68448
80.84,99.68499
80.83,99.686
80.82,99.68651
80.81,99.68752
80.8,99.68778
80.79,99.69006
80.78,99.69057
80.77,99.69158
80.76,99.69183
80.75,99.69336
80.74,99.69412
80.73,99.69462
80.72,99.6964
80.71,99.69691
80.7,99.69894
80.69,99.70046
80.68,99.70147
80.67,99.70249
80.66,99.70274
80.65,99.70426
80.63,99.70553
80.62,99.70604
80.61,99.70731
80.6,99.70857
80.59,99.70883
80.58,99.70933
80.57,99.7101
80.56,99.71187
80.55,99.71212
80.54,99.71314
80.53,99.71365
80.52,99.71466
80.51,99.71568
80.5,99.71644
80.49,99.71745
80.48,99.71796
80.47,99.71821
80.46,99.71923
80.45,99.71948
80.44,99.71999
80.43,99.72176
80.42,99.72379
80.41,99.72557
80.4,99.72684
80.39,99.72785
80.38,99.72861
80.37,99.72988
80.36,99.73115
80.35,99.73191
80.34,99.73292
80.33,99.73444
80.32,99.7347
80.31,99.73495
80.3,99.73521
80.29,99.73571
80.28,99.73622
80.27,99.73647
80.26,99.73673
80.25,99.73749
80.24,99.73774
80.23,99.73876
80.22,99.73977
80.21,99.74155
80.2,99.74231
80.19,99.74332
80.18,99.74484
80.17,99.74535
80.16,99.74713
80.15,99.74789
80.14,99.74941
80.13,99.75017
80.12,99.75093
80.11,99.75118
80.1,99.75195
80.09,99.75372
80.08,99.7555
80.07,99.756
80.05,99.75626
80.04,99.75702
80,99.76691
79.95,99.76742
79.94,99.76792
79.93,99.76894
79.91,99.76995
79.9,99.77021
79.89,99.77122
79.88,99.77148
79.86,99.77198
79.85,99.77224
79.84,99.77376
79.82,99.77452
79.8,99.77553
79.79,99.77579
79.78,99.77629
79.77,99.77655
79.76,99.77706
79.75,99.77756
79.74,99.77782
79.73,99.77858
79.72,99.77908
79.71,99.7801
79.7,99.78162
79.69,99.78213
79.68,99.78289
79.67,99.7839
79.66,99.78416
79.64,99.78466
79.63,99.78619
79.62,99.78695
79.61,99.78847
79.6,99.78923
79.59,99.79101
79.58,99.79227
79.57,99.79278
79.56,99.7938
79.55,99.79481
79.54,99.79506
79.53,99.79633
79.52,99.7976
79.51,99.79785
79.5,99.79861
79.49,99.80064
79.48,99.8014
79.47,99.80217
79.46,99.80293
79.45,99.80394
79.44,99.80445
79.43,99.80521
79.42,99.80572
79.41,99.80724
79.38,99.80774
79.37,99.80851
79.35,99.80977
79.34,99.81104
79.33,99.81155
79.32,99.81231
79.31,99.81256
79.3,99.81358
79.29,99.81409
79.28,99.81434
79.27,99.8151
79.26,99.81561
79.25,99.81713
79.24,99.81789
79.23,99.81865
79.22,99.81916
79.21,99.81941
79.2,99.81967
79.19,99.82017
79.18,99.82068
79.17,99.82169
79.15,99.82271
79.14,99.82347
79.13,99.82398
79.12,99.82575
79.1,99.82626
79.09,99.82727
79.08,99.82804
79.07,99.8288
79.06,99.82905
79.05,99.8293
79.04,99.82956
79.03,99.83006
79.02,99.83083
79.01,99.83159
79,99.83184
78.99,99.83311
78.98,99.83336
78.97,99.83387
78.96,99.83412
78.95,99.83691
78.93,99.83717
78.92,99.83742
78.91,99.83869
78.89,99.83945
78.88,99.8397
78.87,99.84021
78.86,99.84046
78.85,99.84097
78.84,99.84122
78.83,99.84148
78.82,99.84224
78.81,99.84249
78.8,99.84325
78.79,99.84401
78.78,99.84427
78.77,99.84478
78.75,99.84503
78.74,99.84528
78.72,99.84554
78.71,99.84579
78.7,99.84655
78.69,99.8468
78.68,99.84706
78.67,99.84782
78.66,99.84833
78.65,99.84934
78.64,99.84985
78.63,99.85036
78.62,99.85112
78.61,99.85137
78.57,99.85467
78.55,99.85492
78.53,99.85568
78.52,99.85644
78.51,99.8572
78.5,99.85822
78.49,99.85873
78.48,99.85923
78.47,99.85974
78.46,99.8605
78.44,99.86126
78.43,99.86152
78.42,99.86253
78.41,99.86329
78.4,99.86405
78.39,99.86456
78.38,99.86507
78.37,99.86532
78.36,99.86583
78.35,99.86633
78.33,99.86684
78.31,99.86735
78.29,99.8676
78.28,99.86862
78.27,99.86887
78.26,99.86938
78.24,99.87014
78.23,99.87065
78.22,99.8709
78.21,99.87191
78.2,99.87242
78.19,99.87293
78.17,99.87394
78.16,99.87445
78.15,99.87496
78.14,99.87623
78.13,99.87724
78.12,99.87749
78.11,99.87826
78.1,99.87851
78.07,99.87876
78.06,99.87927
78.05,99.87978
78.04,99.88003
78.03,99.88079
78.02,99.88105
78.01,99.88155
78,99.88231
77.99,99.88257
77.98,99.88358
77.95,99.88434
77.94,99.88536
77.93,99.88561
77.92,99.88612
77.91,99.88688
77.89,99.88713
77.88,99.88815
77.87,99.88891
77.86,99.88916
77.82,99.88942
77.8,99.88967
77.78,99.89221
77.76,99.89246
77.75,99.89271
77.73,99.89398
77.72,99.89423
77.71,99.89525
77.69,99.89576
77.68,99.89652
77.67,99.89728
77.66,99.89779
77.65,99.89804
77.64,99.89905
77.63,99.89931
77.62,99.90007
77.61,99.90058
77.6,99.90108
77.59,99.90134
77.58,99.90159
77.57,99.9021
77.56,99.90235
77.55,99.90362
77.54,99.90438
77.53,99.90489
77.51,99.90514
77.5,99.90641
77.49,99.90666
77.48,99.90717
77.47,99.90818
77.46,99.90895
77.44,99.9092
77.43,99.90971
77.42,99.91047
77.41,99.91097
77.4,99.91123
77.39,99.91174
77.38,99.91199
77.37,99.91275
77.35,99.913
77.34,99.91326
77.32,99.91351
77.31,99.91376
77.3,99.91427
77.28,99.91453
77.27,99.91554
77.25,99.91605
77.24,99.91681
77.21,99.91706
77.2,99.91782
77.19,99.91833
77.18,99.91858
77.17,99.91884
77.16,99.91909
77.14,99.91934
77.11,99.9196
77.1,99.92036
77.08,99.92112
77.03,99.92163
77.01,99.92188
77,99.92239
76.98,99.92315
76.96,99.9234
76.95,99.92366
76.92,99.92543
76.9,99.92594
76.89,99.92645
76.86,99.92695
76.85,99.92746
76.84,99.92797
76.83,99.92848
76.82,99.92924
76.81,99.92974
76.8,99.93101
76.79,99.93228
76.78,99.93253
76.77,99.93279
76.74,99.93329
76.73,99.93355
76.72,99.9338
76.71,99.93406
76.7,99.93456
76.69,99.93532
76.68,99.93558
76.67,99.93659
76.65,99.93684
76.63,99.9371
76.62,99.93786
76.6,99.93837
76.59,99.93862
76.56,99.93887
76.54,99.93913
76.53,99.9404
76.52,99.94116
76.51,99.94141
76.5,99.94166
76.49,99.94192
76.47,99.94293
76.44,99.94395
76.43,99.9442
76.42,99.94471
76.41,99.94496
76.4,99.94521
76.39,99.94547
76.38,99.94623
76.36,99.94648
76.35,99.94674
76.34,99.94699
76.33,99.9475
76.32,99.94826
76.31,99.94851
76.3,99.94902
76.29,99.94953
76.28,99.95003
76.27,99.95054
76.26,99.95079
76.25,99.95181
76.24,99.95206
76.22,99.95232
76.19,99.95308
76.17,99.95358
76.15,99.95435
76.13,99.95485
76.12,99.95536
76.1,99.95587
76.09,99.95637
76.08,99.95663
76.07,99.95688
76.06,99.95739
76.03,99.9584
76.02,99.95866
76,99.95942
75.99,99.95967
75.97,99.96018
75.96,99.96043
75.95,99.96069
75.91,99.96094
75.86,99.96119
75.85,99.96195
75.83,99.96246
75.82,99.96322
75.81,99.96348
75.8,99.96373
75.79,99.96424
75.76,99.96449
75.7,99.96474
75.69,99.965
75.68,99.96525
75.66,99.96551
75.65,99.96576
75.64,99.96601
75.61,99.96677
75.6,99.96728
75.56,99.96804
75.54,99.9683
75.52,99.9688
75.51,99.96931
75.49,99.96956
75.46,99.96982
75.45,99.97032
75.44,99.97058
75.43,99.97083
75.42,99.97109
75.41,99.97134
75.4,99.97159
75.39,99.97185
75.38,99.9721
75.36,99.97261
75.35,99.97286
75.32,99.97337
75.31,99.97388
75.29,99.97413
75.28,99.97464
75.27,99.97514
75.26,99.9754
75.25,99.97565
75.24,99.97641
75.21,99.97692
75.2,99.97717
75.19,99.97819
75.18,99.97869
75.16,99.97895
75.13,99.97946
75.12,99.97996
75.11,99.98022
75.1,99.98047
75.09,99.98098
75.06,99.98174
75,99.98377
74.94,99.98402
74.92,99.98427
74.78,99.98453
74.62,99.98478
74.36,99.98504
74.35,99.98554
74.31,99.9858
74.05,99.9863
73.72,99.98656
73.66,99.98681
73.28,99.98706
73.24,99.98732
73.16,99.98757
73.08,99.98783
73.06,99.98808
72.97,99.98833
72.67,99.98859
72.65,99.98884
72.36,99.98909
72.05,99.98935
71.72,99.9896
71.57,99.98985
71.43,99.99036
71.2,99.99062
71.01,99.99087
70.65,99.99112
70.54,99.99138
70.53,99.99163
70.32,99.99188
70,99.99214
69.57,99.99239
68.32,99.99264
68.3,99.9929
67.86,99.99315
67.72,99.99341
67.69,99.99366
67.68,99.99391
67.46,99.99417
67.22,99.99442
67.16,99.99467
67.14,99.99493
66.98,99.99518
66.51,99.99543
66.44,99.99569
66.1,99.99594
65.67,99.9962
65.58,99.99645
65.48,99.9967
65.35,99.99696
64.96,99.99721
64.61,99.99746
64.48,99.99772
63.77,99.99797
61.54,99.99822
61.11,99.99848
59.71,99.99873
58.87,99.99899
57.91,99.99924
56.96,99.99949
56.91,99.99975
55.17,100
